Price,Close
Ticker,RELIANCE.NS
Date,
2023-08-31,1189.15966796875
2023-09-01,1191.9508056640625
2023-09-04,1190.987548828125
2023-09-05,1197.36083984375
2023-09-06,1199.88037109375
2023-09-07,1201.5106201171875
2023-09-08,1209.51416015625
2023-09-11,1222.556884765625
2023-09-12,1204.8948974609375
2023-09-13,1210.9222412109375
2023-09-14,1212.03369140625
2023-09-15,1214.2816162109375
2023-09-18,1203.709228515625
2023-09-20,1176.8826904296875
2023-09-21,1168.31103515625
2023-09-22,1163.4447021484375
2023-09-25,1156.2811279296875
2023-09-26,1157.2939453125
2023-09-27,1170.336669921875
2023-09-28,1153.14404296875
2023-09-29,1158.529052734375
2023-10-03,1145.263916015625
2023-10-04,1143.2877197265625
2023-10-05,1143.26318359375
2023-10-06,1145.1898193359375
2023-10-09,1135.4324951171875
2023-10-10,1140.447021484375
2023-10-11,1158.5537109375
2023-10-12,1160.7027587890625
2023-10-13,1160.6534423828125
2023-10-16,1158.0596923828125
2023-10-17,1163.5928955078125
2023-10-18,1148.1541748046875
2023-10-19,1139.33544921875
2023-10-20,1135.8525390625
2023-10-23,1118.1163330078125
2023-10-25,1115.522705078125
2023-10-26,1099.98486328125
2023-10-27,1119.40087890625
2023-10-30,1142.47265625
2023-10-31,1130.3192138671875
2023-11-01,1135.0125732421875
2023-11-02,1146.2767333984375
2023-11-03,1146.0296630859375
2023-11-06,1155.564697265625
2023-11-07,1148.0552978515625
2023-11-08,1154.033203125
2023-11-09,1141.50927734375
2023-11-10,1143.6583251953125
2023-11-13,1143.51025390625
2023-11-15,1164.185791015625
2023-11-16,1166.285400390625
2023-11-17,1163.7412109375
2023-11-20,1160.6781005859375
2023-11-21,1175.2769775390625
2023-11-22,1179.87158203125
2023-11-23,1183.4781494140625
2023-11-24,1182.6876220703125
2023-11-28,1182.9346923828125
2023-11-29,1186.047119140625
2023-11-30,1174.5606689453125
2023-12-01,1182.88525390625
2023-12-04,1195.6810302734375
2023-12-05,1204.3514404296875
2023-12-06,1215.8873291015625
2023-12-07,1213.8863525390625
2023-12-08,1213.244140625
2023-12-11,1215.022705078125
2023-12-12,1197.5830078125
2023-12-13,1202.4739990234375
2023-12-14,1217.39404296875
2023-12-15,1232.9317626953125
2023-12-18,1245.48046875
2023-12-19,1263.809326171875
2023-12-20,1248.518798828125
2023-12-21,1266.0079345703125
2023-12-22,1267.2430419921875
2023-12-26,1273.66552734375
2023-12-27,1278.01318359375
2023-12-28,1287.251708984375
2023-12-29,1277.0743408203125
2024-01-01,1279.69287109375
2024-01-02,1290.2900390625
2024-01-03,1276.25927734375
2024-01-04,1282.8546142578125
2024-01-05,1288.3138427734375
2024-01-08,1278.2601318359375
2024-01-09,1274.8759765625
2024-01-10,1309.2613525390625
2024-01-11,1343.6961669921875
2024-01-12,1354.3919677734375
2024-01-15,1377.5133056640625
2024-01-16,1358.2454833984375
2024-01-17,1345.3509521484375
2024-01-18,1351.6500244140625
2024-01-19,1351.156005859375
2024-01-23,1312.7442626953125
2024-01-24,1327.8619384765625
2024-01-25,1336.9522705078125
2024-01-29,1430.7957763671875
2024-01-30,1390.852294921875
2024-01-31,1409.6259765625
2024-02-01,1409.650634765625
2024-02-02,1440.33056640625
2024-02-05,1421.878173828125
2024-02-06,1410.786865234375
2024-02-07,1424.9659423828125
2024-02-08,1432.845947265625
2024-02-09,1443.34423828125
2024-02-12,1435.04443359375
2024-02-13,1447.6424560546875
2024-02-14,1463.7235107421875
2024-02-15,1453.076904296875
2024-02-16,1443.17138671875
2024-02-19,1456.4364013671875
2024-02-20,1453.4970703125
2024-02-21,1450.2115478515625
2024-02-22,1464.093994140625
2024-02-23,1475.82763671875
2024-02-26,1469.6026611328125
2024-02-27,1467.9476318359375
2024-02-28,1438.2803955078125
2024-02-29,1443.393798828125
2024-03-01,1474.345458984375
2024-03-04,1489.4384765625
2024-03-05,1482.32421875
2024-03-06,1485.0909423828125
2024-03-07,1461.3028564453125
2024-03-11,1449.12451171875
2024-03-12,1457.8446044921875
2024-03-13,1415.10986328125
2024-03-14,1414.418212890625
2024-03-15,1401.3260498046875
2024-03-18,1422.32275390625
2024-03-19,1408.267333984375
2024-03-20,1426.5467529296875
2024-03-21,1433.685791015625
2024-03-22,1437.6875
2024-03-26,1424.3978271484375
2024-03-27,1475.0618896484375
2024-03-28,1468.145263671875
2024-04-01,1467.0831298828125
2024-04-02,1469.2320556640625
2024-04-03,1454.0650634765625
2024-04-04,1445.4935302734375
2024-04-05,1442.7020263671875
2024-04-08,1468.2686767578125
2024-04-09,1446.2098388671875
2024-04-10,1461.945068359375
2024-04-12,1449.6680908203125
2024-04-15,1447.3707275390625
2024-04-16,1448.2847900390625
2024-04-18,1446.8765869140625
2024-04-19,1452.607666015625
2024-04-22,1462.2166748046875
2024-04-23,1441.9364013671875
2024-04-24,1432.8953857421875
2024-04-25,1442.5784912109375
2024-04-26,1435.2421875
2024-04-29,1447.568359375
2024-04-30,1449.519775390625
2024-05-02,1449.0753173828125
2024-05-03,1416.9130859375
2024-05-06,1402.610595703125
2024-05-07,1384.775634765625
2024-05-08,1401.6473388671875
2024-05-09,1377.5133056640625
2024-05-10,1390.65478515625
2024-05-13,1385.986083984375
2024-05-14,1403.15380859375
2024-05-15,1399.3994140625
2024-05-16,1408.3660888671875
2024-05-17,1418.5928955078125
2024-05-21,1419.0128173828125
2024-05-22,1443.24560546875
2024-05-23,1468.3428955078125
2024-05-24,1462.6119384765625
2024-05-27,1448.77880859375
2024-05-28,1438.8485107421875
2024-05-29,1423.607421875
2024-05-30,1407.8720703125
2024-05-31,1413.35595703125
2024-06-03,1492.32861328125
2024-06-04,1380.625732421875
2024-06-05,1403.8209228515625
2024-06-06,1414.5416259765625
2024-06-07,1452.4345703125
2024-06-10,1453.867431640625
2024-06-11,1439.3179931640625
2024-06-12,1445.888671875
2024-06-13,1447.790771484375
2024-06-14,1459.9442138671875
2024-06-18,1463.3778076171875
2024-06-19,1441.2694091796875
2024-06-20,1456.14013671875
2024-06-21,1436.872314453125
2024-06-24,1424.2989501953125
2024-06-25,1436.822998046875
2024-06-26,1495.9844970703125
2024-06-27,1512.3126220703125
2024-06-28,1546.7474365234375
2024-07-01,1541.5599365234375
2024-07-02,1546.525146484375
2024-07-03,1533.927001953125
2024-07-04,1535.5079345703125
2024-07-05,1569.695556640625
2024-07-08,1581.824462890625
2024-07-09,1571.3260498046875
2024-07-10,1565.3480224609375
2024-07-11,1561.815673828125
2024-07-12,1577.6990966796875
2024-07-15,1578.1932373046875
2024-07-16,1557.4681396484375
2024-07-18,1567.7689208984375
2024-07-19,1536.6195068359375
2024-07-22,1482.793701171875
2024-07-23,1470.1707763671875
2024-07-24,1477.8778076171875
2024-07-25,1474.6171875
2024-07-26,1491.044189453125
2024-07-29,1501.9871826171875
2024-07-30,1495.119873046875
2024-07-31,1487.4869384765625
2024-08-01,1497.2445068359375
2024-08-02,1481.4595947265625
2024-08-05,1430.0792236328125
2024-08-06,1438.700439453125
2024-08-07,1447.3707275390625
2024-08-08,1431.85791015625
2024-08-09,1456.73291015625
2024-08-12,1443.2208251953125
2024-08-13,1446.1851806640625
2024-08-14,1444.4312744140625
2024-08-16,1460.58642578125
2024-08-19,1475.65625
2024-08-20,1483.1416015625
2024-08-21,1485.8433837890625
2024-08-22,1485.2979736328125
2024-08-23,1487.1322021484375
2024-08-26,1499.649169921875
2024-08-27,1487.6031494140625
2024-08-28,1485.4716796875
2024-08-29,1507.90283203125
2024-08-30,1496.6995849609375
2024-09-02,1503.2679443359375
2024-09-03,1496.203857421875
2024-09-04,1501.5823974609375
2024-09-05,1480.192138671875
2024-09-06,1452.2830810546875
2024-09-09,1449.928466796875
2024-09-10,1449.011474609375
2024-09-11,1439.072265625
2024-09-12,1467.1298828125
2024-09-13,1460.016357421875
2024-09-16,1458.7523193359375
2024-09-17,1459.6942138671875
2024-09-18,1450.9197998046875
2024-09-19,1457.0916748046875
2024-09-20,1473.2025146484375
2024-09-23,1480.5887451171875
2024-09-24,1476.6229248046875
2024-09-25,1481.15869140625
2024-09-26,1485.12451171875
2024-09-27,1513.10791015625
2024-09-30,1463.9324951171875
2024-10-01,1452.2830810546875
2024-10-03,1394.928466796875
2024-10-04,1374.653564453125
2024-10-07,1358.98876953125
2024-10-08,1385.3857421875
2024-10-09,1362.8306884765625
2024-10-10,1359.31103515625
2024-10-11,1360.35205078125
2024-10-14,1360.7734375
2024-10-15,1332.5174560546875
2024-10-16,1342.4814453125
2024-10-17,1344.811279296875
2024-10-18,1347.66162109375
2024-10-21,1357.4769287109375
2024-10-22,1331.84814453125
2024-10-23,1327.064453125
2024-10-24,1328.3287353515625
2024-10-25,1316.4808349609375
2024-10-28,1322.9251708984375
2024-10-29,1328.52685546875
2024-10-30,1332.3935546875
2024-10-31,1320.64501953125
2024-11-01,1327.1884765625
2024-11-04,1291.0009765625
2024-11-05,1294.1240234375
2024-11-06,1314.0023193359375
2024-11-07,1294.4710693359375
2024-11-08,1272.7584228515625
2024-11-11,1261.802978515625
2024-11-12,1263.33984375
2024-11-13,1241.3299560546875
2024-11-14,1256.746826171875
2024-11-18,1249.9554443359375
2024-11-19,1231.0189208984375
2024-11-21,1212.5286865234375
2024-11-22,1254.5655517578125
2024-11-25,1275.9805908203125
2024-11-26,1284.606201171875
2024-11-27,1282.1275634765625
2024-11-28,1259.91943359375
2024-11-29,1281.1361083984375
2024-12-02,1297.941162109375
2024-12-03,1311.9698486328125
2024-12-04,1297.74267578125
2024-12-05,1310.7305908203125
2024-12-06,1300.3204345703125
2024-12-09,1284.0609130859375
2024-12-10,1273.8489990234375
2024-12-11,1267.2559814453125
2024-12-12,1252.0870361328125
2024-12-13,1261.951904296875
2024-12-16,1257.44091796875
2024-12-17,1234.6376953125
2024-12-18,1242.5196533203125
2024-12-19,1219.914794921875
2024-12-20,1194.980224609375
2024-12-23,1211.834716796875
2024-12-24,1212.28076171875
2024-12-26,1206.1339111328125
2024-12-27,1210.595458984375
2024-12-30,1200.333984375
2024-12-31,1205.043212890625
